file_name,class,is_train,is_train-fold_1,is_train-fold_2,is_train-fold_3,is_train-fold_4,is_train-fold_5
32PC1/2021-22/71.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/66.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/70.wav,32PC1_2021-22,False,True,False,True,True,False
32PC1/2021-22/35.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/84.wav,32PC1_2021-22,True,False,True,True,False,True
32PC1/2021-22/77.wav,32PC1_2021-22,False,True,True,False,True,True
32PC1/2021-22/72.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/64.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/37.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1/2021-22/25.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/58.wav,32PC1_2021-22,True,True,False,True,True,False
32PC1/2021-22/50.wav,32PC1_2021-22,True,False,True,True,True,False
32PC1/2021-22/29.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/75.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/34.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/88.wav,32PC1_2021-22,False,False,False,False,True,True
32PC1/2021-22/85.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/79.wav,32PC1_2021-22,True,True,False,False,True,True
32PC1/2021-22/39.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/1.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/83.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/8.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/91.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/53.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/11.wav,32PC1_2021-22,False,False,True,True,True,True
32PC1/2021-22/19.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/40.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/22.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1/2021-22/30.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/9.wav,32PC1_2021-22,False,True,False,True,True,True
32PC1/2021-22/89.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/32.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/63.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/42.wav,32PC1_2021-22,True,True,True,False,False,True
32PC1/2021-22/43.wav,32PC1_2021-22,False,True,False,False,True,True
32PC1/2021-22/67.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1/2021-22/2.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/28.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/59.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/47.wav,32PC1_2021-22,True,True,True,False,False,False
32PC1/2021-22/73.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/65.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/78.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/14.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1/2021-22/24.wav,32PC1_2021-22,False,True,False,True,True,True
32PC1/2021-22/52.wav,32PC1_2021-22,True,False,True,True,False,True
32PC1/2021-22/80.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/31.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/12.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/4.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/16.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/46.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/5.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/76.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/36.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/82.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/68.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/15.wav,32PC1_2021-22,False,True,True,True,True,False
32PC1/2021-22/86.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/51.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1/2021-22/21.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/45.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/48.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/92.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/81.wav,32PC1_2021-22,False,True,True,True,False,True
32PC1/2021-22/26.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1/2021-22/44.wav,32PC1_2021-22,False,False,True,True,True,True
32PC1/2021-22/41.wav,32PC1_2021-22,True,False,False,False,False,True
32PC1/2021-22/62.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/56.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1/2021-22/33.wav,32PC1_2021-22,False,False,False,True,True,False
32PC1/2021-22/7.wav,32PC1_2021-22,True,False,True,True,True,False
32PC1/2021-22/49.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/61.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/54.wav,32PC1_2021-22,False,False,True,True,True,True
32PC1/2021-22/27.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/6.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/38.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1/2021-22/23.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/55.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/90.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1/2021-22/10.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/69.wav,32PC1_2021-22,True,True,True,True,False,False
32PC1/2021-22/87.wav,32PC1_2021-22,True,True,False,False,True,True
32PC1/2021-22/3.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/18.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/13.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1/2021-22/17.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1/2021-22/93.wav,32PC1_2021-22,True,True,True,True,True,True
LS3/2022-23/284.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/57.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/188.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/270.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/151.wav,LS3_2022-23,False,True,True,True,True,False
LS3/2022-23/0.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/249.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/74.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/198.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/20.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/60.wav,LS3_2022-23,True,True,False,True,False,True
LS3/2022-23/112.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/71.wav,LS3_2022-23,True,False,False,True,True,True
LS3/2022-23/66.wav,LS3_2022-23,False,True,False,True,True,True
LS3/2022-23/70.wav,LS3_2022-23,True,True,True,True,False,False
LS3/2022-23/35.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/164.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/84.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/175.wav,LS3_2022-23,True,False,True,True,True,False
LS3/2022-23/199.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/243.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/140.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/288.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/143.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/126.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/77.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/72.wav,LS3_2022-23,True,True,False,False,True,True
LS3/2022-23/106.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/181.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/64.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/97.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/138.wav,LS3_2022-23,False,True,True,True,True,False
LS3/2022-23/220.wav,LS3_2022-23,True,False,True,True,False,True
LS3/2022-23/37.wav,LS3_2022-23,True,False,True,False,True,True
LS3/2022-23/25.wav,LS3_2022-23,True,True,True,False,False,True
LS3/2022-23/201.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/163.wav,LS3_2022-23,True,False,True,True,False,False
LS3/2022-23/273.wav,LS3_2022-23,False,True,True,True,True,False
LS3/2022-23/170.wav,LS3_2022-23,True,False,True,False,True,True
LS3/2022-23/222.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/229.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/178.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/167.wav,LS3_2022-23,True,False,True,True,False,False
LS3/2022-23/289.wav,LS3_2022-23,False,True,True,True,True,False
LS3/2022-23/234.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/58.wav,LS3_2022-23,False,True,True,False,True,True
LS3/2022-23/50.wav,LS3_2022-23,False,True,False,False,True,True
LS3/2022-23/278.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/161.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/119.wav,LS3_2022-23,True,True,False,True,False,True
LS3/2022-23/101.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/29.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/155.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/121.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/208.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/75.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/34.wav,LS3_2022-23,True,True,False,True,True,False
LS3/2022-23/88.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/85.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/306.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/300.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/79.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/39.wav,LS3_2022-23,True,True,False,True,False,True
LS3/2022-23/305.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/116.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/133.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/1.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/83.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/240.wav,LS3_2022-23,True,False,True,False,False,True
LS3/2022-23/179.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/187.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/99.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/267.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/189.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/248.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/283.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/8.wav,LS3_2022-23,True,True,True,False,True,False
LS3/2022-23/239.wav,LS3_2022-23,True,False,False,False,True,True
LS3/2022-23/91.wav,LS3_2022-23,True,True,False,False,False,True
LS3/2022-23/160.wav,LS3_2022-23,True,True,False,False,True,True
LS3/2022-23/53.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/260.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/206.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/11.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/296.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/162.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/190.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/286.wav,LS3_2022-23,False,True,False,True,True,False
LS3/2022-23/19.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/254.wav,LS3_2022-23,False,False,True,False,True,True
LS3/2022-23/40.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/307.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/266.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/147.wav,LS3_2022-23,True,True,False,True,True,False
LS3/2022-23/186.wav,LS3_2022-23,True,True,True,True,False,False
LS3/2022-23/223.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/212.wav,LS3_2022-23,True,True,True,True,False,False
LS3/2022-23/95.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/237.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/258.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/166.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/233.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/297.wav,LS3_2022-23,True,True,True,False,True,False
LS3/2022-23/156.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/299.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/226.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/230.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/191.wav,LS3_2022-23,True,False,False,True,True,True
LS3/2022-23/203.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/22.wav,LS3_2022-23,False,True,False,False,True,False
LS3/2022-23/125.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/275.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/165.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/301.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/30.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/102.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/176.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/109.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/180.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/218.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/256.wav,LS3_2022-23,True,True,False,True,True,False
LS3/2022-23/9.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/215.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/154.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/242.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/118.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/277.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/293.wav,LS3_2022-23,True,False,True,False,True,False
LS3/2022-23/89.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/232.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/172.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/271.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/32.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/63.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/145.wav,LS3_2022-23,True,True,True,False,True,False
LS3/2022-23/107.wav,LS3_2022-23,True,True,False,True,True,False
LS3/2022-23/309.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/130.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/310.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/136.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/262.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/252.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/42.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/269.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/194.wav,LS3_2022-23,False,True,False,True,True,True
LS3/2022-23/159.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/285.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/120.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/43.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/148.wav,LS3_2022-23,True,False,False,False,False,True
LS3/2022-23/214.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/67.wav,LS3_2022-23,False,True,True,False,True,False
LS3/2022-23/94.wav,LS3_2022-23,False,True,False,True,True,True
LS3/2022-23/2.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/28.wav,LS3_2022-23,True,True,False,False,True,True
LS3/2022-23/182.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/221.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/59.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/184.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/158.wav,LS3_2022-23,True,True,False,True,True,True
LS3/2022-23/253.wav,LS3_2022-23,True,False,False,True,True,True
LS3/2022-23/149.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/47.wav,LS3_2022-23,True,True,True,True,True,True
LS3/2022-23/73.wav,LS3_2022-23,True,True,True,True,True,False
LS3/2022-23/295.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/200.wav,LS3_2022-23,True,True,False,True,False,True
LS3/2022-23/65.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/250.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/134.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/228.wav,LS3_2022-23,True,False,True,True,True,False
LS3/2022-23/279.wav,LS3_2022-23,True,True,True,False,True,False
LS3/2022-23/282.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/236.wav,LS3_2022-23,True,True,False,False,True,False
LS3/2022-23/78.wav,LS3_2022-23,True,True,True,True,False,True
LS3/2022-23/247.wav,LS3_2022-23,True,True,True,False,True,True
LS3/2022-23/14.wav,LS3_2022-23,True,True,False,True,False,True
LS3/2022-23/259.wav,LS3_2022-23,False,True,True,True,True,True
LS3/2022-23/195.wav,LS3_2022-23,True,False,True,True,True,True
LS3/2022-23/24.wav,LS3_2022-23,True,False,True,True,True,False
LS3/2022-23/123.wav,LS3_2022-23,False,False,True,True,True,True
LS3/2022-23/202.wav,LS3_2022-23,False,True,True,True,False,True
LS3/2022-23/108.wav,LS3_2022-23,True,True,True,False,True,False
