file_name,class,is_train,is_train-fold_1,is_train-fold_2,is_train-fold_3,is_train-fold_4,is_train-fold_5
32PC1_2021-22_71.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_66.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_70.wav,32PC1_2021-22,False,True,False,True,True,False
32PC1_2021-22_35.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_84.wav,32PC1_2021-22,True,False,True,True,False,True
32PC1_2021-22_77.wav,32PC1_2021-22,False,True,True,False,True,True
32PC1_2021-22_72.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_64.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_37.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1_2021-22_25.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_58.wav,32PC1_2021-22,True,True,False,True,True,False
32PC1_2021-22_50.wav,32PC1_2021-22,True,False,True,True,True,False
32PC1_2021-22_29.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_75.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_34.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_88.wav,32PC1_2021-22,False,False,False,False,True,True
32PC1_2021-22_85.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_79.wav,32PC1_2021-22,True,True,False,False,True,True
32PC1_2021-22_39.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_1.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_83.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_8.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_91.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_53.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_11.wav,32PC1_2021-22,False,False,True,True,True,True
32PC1_2021-22_19.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_40.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_22.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1_2021-22_30.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_9.wav,32PC1_2021-22,False,True,False,True,True,True
32PC1_2021-22_89.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_32.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_63.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_42.wav,32PC1_2021-22,True,True,True,False,False,True
32PC1_2021-22_43.wav,32PC1_2021-22,False,True,False,False,True,True
32PC1_2021-22_67.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1_2021-22_2.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_28.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_59.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_47.wav,32PC1_2021-22,True,True,True,False,False,False
32PC1_2021-22_73.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_65.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_78.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_14.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1_2021-22_24.wav,32PC1_2021-22,False,True,False,True,True,True
32PC1_2021-22_52.wav,32PC1_2021-22,True,False,True,True,False,True
32PC1_2021-22_80.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_31.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_12.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_4.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_16.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_46.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_5.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_76.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_36.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_82.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_68.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_15.wav,32PC1_2021-22,False,True,True,True,True,False
32PC1_2021-22_86.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_51.wav,32PC1_2021-22,True,False,True,True,True,True
32PC1_2021-22_21.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_45.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_48.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_92.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_81.wav,32PC1_2021-22,False,True,True,True,False,True
32PC1_2021-22_26.wav,32PC1_2021-22,False,True,True,True,True,True
32PC1_2021-22_44.wav,32PC1_2021-22,False,False,True,True,True,True
32PC1_2021-22_41.wav,32PC1_2021-22,True,False,False,False,False,True
32PC1_2021-22_62.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_56.wav,32PC1_2021-22,True,True,True,False,True,True
32PC1_2021-22_33.wav,32PC1_2021-22,False,False,False,True,True,False
32PC1_2021-22_7.wav,32PC1_2021-22,True,False,True,True,True,False
32PC1_2021-22_49.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_61.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_54.wav,32PC1_2021-22,False,False,True,True,True,True
32PC1_2021-22_27.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_6.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_38.wav,32PC1_2021-22,True,True,False,True,True,True
32PC1_2021-22_23.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_55.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_90.wav,32PC1_2021-22,True,True,True,True,True,False
32PC1_2021-22_10.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_69.wav,32PC1_2021-22,True,True,True,True,False,False
32PC1_2021-22_87.wav,32PC1_2021-22,True,True,False,False,True,True
32PC1_2021-22_3.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_18.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_13.wav,32PC1_2021-22,True,True,True,True,True,True
32PC1_2021-22_17.wav,32PC1_2021-22,True,True,True,True,False,True
32PC1_2021-22_93.wav,32PC1_2021-22,True,True,True,True,True,True
LS3_2022-23_284.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_57.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_188.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_270.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_151.wav,LS3_2022-23,False,True,True,True,True,False
LS3_2022-23_0.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_249.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_74.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_198.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_20.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_60.wav,LS3_2022-23,True,True,False,True,False,True
LS3_2022-23_112.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_71.wav,LS3_2022-23,True,False,False,True,True,True
LS3_2022-23_66.wav,LS3_2022-23,False,True,False,True,True,True
LS3_2022-23_70.wav,LS3_2022-23,True,True,True,True,False,False
LS3_2022-23_35.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_164.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_84.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_175.wav,LS3_2022-23,True,False,True,True,True,False
LS3_2022-23_199.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_243.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_140.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_288.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_143.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_126.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_77.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_72.wav,LS3_2022-23,True,True,False,False,True,True
LS3_2022-23_106.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_181.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_64.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_97.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_138.wav,LS3_2022-23,False,True,True,True,True,False
LS3_2022-23_220.wav,LS3_2022-23,True,False,True,True,False,True
LS3_2022-23_37.wav,LS3_2022-23,True,False,True,False,True,True
LS3_2022-23_25.wav,LS3_2022-23,True,True,True,False,False,True
LS3_2022-23_201.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_163.wav,LS3_2022-23,True,False,True,True,False,False
LS3_2022-23_273.wav,LS3_2022-23,False,True,True,True,True,False
LS3_2022-23_170.wav,LS3_2022-23,True,False,True,False,True,True
LS3_2022-23_222.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_229.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_178.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_167.wav,LS3_2022-23,True,False,True,True,False,False
LS3_2022-23_289.wav,LS3_2022-23,False,True,True,True,True,False
LS3_2022-23_234.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_58.wav,LS3_2022-23,False,True,True,False,True,True
LS3_2022-23_50.wav,LS3_2022-23,False,True,False,False,True,True
LS3_2022-23_278.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_161.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_119.wav,LS3_2022-23,True,True,False,True,False,True
LS3_2022-23_101.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_29.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_155.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_121.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_208.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_75.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_34.wav,LS3_2022-23,True,True,False,True,True,False
LS3_2022-23_88.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_85.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_306.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_300.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_79.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_39.wav,LS3_2022-23,True,True,False,True,False,True
LS3_2022-23_305.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_116.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_133.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_1.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_83.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_240.wav,LS3_2022-23,True,False,True,False,False,True
LS3_2022-23_179.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_187.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_99.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_267.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_189.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_248.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_283.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_8.wav,LS3_2022-23,True,True,True,False,True,False
LS3_2022-23_239.wav,LS3_2022-23,True,False,False,False,True,True
LS3_2022-23_91.wav,LS3_2022-23,True,True,False,False,False,True
LS3_2022-23_160.wav,LS3_2022-23,True,True,False,False,True,True
LS3_2022-23_53.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_260.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_206.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_11.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_296.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_162.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_190.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_286.wav,LS3_2022-23,False,True,False,True,True,False
LS3_2022-23_19.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_254.wav,LS3_2022-23,False,False,True,False,True,True
LS3_2022-23_40.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_307.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_266.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_147.wav,LS3_2022-23,True,True,False,True,True,False
LS3_2022-23_186.wav,LS3_2022-23,True,True,True,True,False,False
LS3_2022-23_223.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_212.wav,LS3_2022-23,True,True,True,True,False,False
LS3_2022-23_95.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_237.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_258.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_166.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_233.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_297.wav,LS3_2022-23,True,True,True,False,True,False
LS3_2022-23_156.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_299.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_226.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_230.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_191.wav,LS3_2022-23,True,False,False,True,True,True
LS3_2022-23_203.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_22.wav,LS3_2022-23,False,True,False,False,True,False
LS3_2022-23_125.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_275.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_165.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_301.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_30.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_102.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_176.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_109.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_180.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_218.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_256.wav,LS3_2022-23,True,True,False,True,True,False
LS3_2022-23_9.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_215.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_154.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_242.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_118.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_277.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_293.wav,LS3_2022-23,True,False,True,False,True,False
LS3_2022-23_89.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_232.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_172.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_271.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_32.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_63.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_145.wav,LS3_2022-23,True,True,True,False,True,False
LS3_2022-23_107.wav,LS3_2022-23,True,True,False,True,True,False
LS3_2022-23_309.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_130.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_310.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_136.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_262.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_252.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_42.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_269.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_194.wav,LS3_2022-23,False,True,False,True,True,True
LS3_2022-23_159.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_285.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_120.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_43.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_148.wav,LS3_2022-23,True,False,False,False,False,True
LS3_2022-23_214.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_67.wav,LS3_2022-23,False,True,True,False,True,False
LS3_2022-23_94.wav,LS3_2022-23,False,True,False,True,True,True
LS3_2022-23_2.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_28.wav,LS3_2022-23,True,True,False,False,True,True
LS3_2022-23_182.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_221.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_59.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_184.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_158.wav,LS3_2022-23,True,True,False,True,True,True
LS3_2022-23_253.wav,LS3_2022-23,True,False,False,True,True,True
LS3_2022-23_149.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_47.wav,LS3_2022-23,True,True,True,True,True,True
LS3_2022-23_73.wav,LS3_2022-23,True,True,True,True,True,False
LS3_2022-23_295.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_200.wav,LS3_2022-23,True,True,False,True,False,True
LS3_2022-23_65.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_250.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_134.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_228.wav,LS3_2022-23,True,False,True,True,True,False
LS3_2022-23_279.wav,LS3_2022-23,True,True,True,False,True,False
LS3_2022-23_282.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_236.wav,LS3_2022-23,True,True,False,False,True,False
LS3_2022-23_78.wav,LS3_2022-23,True,True,True,True,False,True
LS3_2022-23_247.wav,LS3_2022-23,True,True,True,False,True,True
LS3_2022-23_14.wav,LS3_2022-23,True,True,False,True,False,True
LS3_2022-23_259.wav,LS3_2022-23,False,True,True,True,True,True
LS3_2022-23_195.wav,LS3_2022-23,True,False,True,True,True,True
LS3_2022-23_24.wav,LS3_2022-23,True,False,True,True,True,False
LS3_2022-23_123.wav,LS3_2022-23,False,False,True,True,True,True
LS3_2022-23_202.wav,LS3_2022-23,False,True,True,True,False,True
LS3_2022-23_108.wav,LS3_2022-23,True,True,True,False,True,False
